tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
1495,2494000,54050,57050,57250,200,-10700000,0,0,0,1,0.00267911,54050,50
1496,2495000,54250,57050,57250,200,-10700000,0,0,0,1,0.00272856,54250,50
1497,2496000,54250,57050,57250,200,-10700000,0,0,0,1,0.00267911,54250,50
1498,2497000,54150,57050,57250,200,-10700000,0,0,0,1,0.00269154,54150,50
1499,2498000,54250,57050,57250,200,-10700000,0,0,0,1,0.00265284,54250,50
1500,2499000,54350,57050,57250,200,-10700000,0,0,0,1,0.00265391,54350,50
1501,2500000,54150,57050,57250,200,-10700000,0,0,0,1,0.00265391,54150,50
1502,2501000,53950,57050,57250,200,-10700000,0,0,0,1,0.00265391,53950,50
1503,2502000,53850,57050,57250,200,-10700000,0,0,0,1,0.00265292,53850,50
1504,2503000,53850,57050,57250,200,-10700000,0,0,0,1,0.00263871,53850,50
1505,2504000,54050,57050,57250,200,-10700000,0,0,0,1,0.0026393,54050,50
1506,2505000,54150,57050,57250,200,-10700000,0,0,0,1,0.00259904,54150,50
1507,2506000,54250,57050,57250,200,-10700000,0,0,0,1,0.00261392,54250,50
1508,2507000,54350,57050,57250,200,-10700000,0,0,0,1,0.00261408,54350,50
1509,2508000,54550,57050,57250,200,-10700000,0,0,0,1,0.00261632,54550,50
1510,2509000,54450,57050,57250,200,-10700000,0,0,0,1,0.00257674,54450,50
1511,2510000,54550,57050,57250,200,-10700000,0,0,0,1,0.00253642,54550,50
1512,2511000,54650,57050,57250,200,-10700000,0,0,0,1,0.00255092,54650,50
1513,2512000,54850,57050,57250,200,-10700000,0,0,0,1,0.00260373,54850,50
1514,2513000,54950,57050,57250,200,-10700000,0,0,0,1,0.00260266,54950,50
1515,2514000,54750,57050,57250,200,-10700000,0,0,0,1,0.00264138,54750,50
1516,2515000,54850,57050,57250,200,-10700000,0,0,0,1,0.00263926,54850,50
1517,2516000,55050,57050,57250,200,-10700000,0,0,0,1,0.0026697,55050,50
1518,2517000,54950,57050,57250,200,-10700000,0,0,0,1,0.00262772,54950,50
1519,2518000,55150,57050,57250,200,-10700000,0,0,0,1,0.00266109,55150,50
1520,2519000,55150,57050,57250,200,-10700000,0,0,0,1,0.00261708,55150,50
1521,2520000,55350,57050,57250,200,-10700000,0,0,0,1,0.00259928,55350,50
1522,2521000,55150,57050,57250,200,-10700000,0,0,0,1,0.00264105,55150,50
1523,2522000,55150,57050,57250,200,-10700000,0,0,0,1,0.00262325,55150,50
1524,2523000,55350,57050,57250,200,-10700000,0,0,0,1,0.00262158,55350,50
1525,2524000,55150,57050,57250,200,-10700000,0,0,0,1,0.00267111,55150,50
1526,2525000,54950,57050,57250,200,-10700000,0,0,0,1,0.00268016,54950,50
1527,2526000,55050,57050,57250,200,-10700000,0,0,0,1,0.00269074,55050,50
1528,2527000,54950,57050,57250,200,-10700000,0,0,0,1,0.00265051,54950,50
1529,2528000,54950,57050,57250,200,-10700000,0,0,0,1,0.00263493,54950,50
1530,2529000,54850,57050,57250,200,-10700000,0,0,0,1,0.00263461,54850,50
1531,2530000,55050,57050,57250,200,-10700000,0,0,0,1,0.00266856,55050,50
1532,2531000,55250,57050,57250,200,-10700000,0,0,0,1,0.0026488,55250,50
1533,2532000,55150,57050,57250,200,-10700000,0,0,0,1,0.00264818,55150,50
1534,2533000,55150,57050,57250,200,-10700000,0,0,0,1,0.00264063,55150,50
1535,2534000,55050,57050,57250,200,-10700000,0,0,0,1,0.00261446,55050,50
1536,2535000,54950,57050,57250,200,-10700000,0,0,0,1,0.00261409,54950,50
1537,2536000,54850,57050,57250,200,-10700000,0,0,0,1,0.00261996,54850,50
1538,2537000,54750,57050,57250,200,-10700000,0,0,0,1,0.00262386,54750,50
1539,2538000,54650,57050,57250,200,-10700000,0,0,0,1,0.00262372,54650,50
1540,2539000,54450,57050,57250,200,-10700000,0,0,0,1,0.00266407,54450,50
1541,2540000,54350,57050,57250,200,-10700000,0,0,0,1,0.00262539,54350,50
1542,2541000,54350,57050,57250,200,-10700000,0,0,0,1,0.00262539,54350,50
1543,2542000,54450,57050,57250,200,-10700000,0,0,0,1,0.00258206,54450,50
1544,2543000,54450,57050,57250,200,-10700000,0,0,0,1,0.0025319,54450,50
1545,2544000,54650,57050,57250,200,-10700000,0,0,0,1,0.00252254,54650,50
1546,2545000,54450,57050,57250,200,-10700000,0,0,0,1,0.00253033,54450,50
1547,2546000,54450,57050,57250,200,-10700000,0,0,0,1,0.00253033,54450,50
1548,2547000,54650,57050,57250,200,-10700000,0,0,0,1,0.00256416,54650,50
1549,2548000,54450,57050,57250,200,-10700000,0,0,0,1,0.00260846,54450,50
1550,2549000,54450,57050,57250,200,-10700000,0,0,0,1,0.00259621,54450,50
1551,2550000,54350,57050,57250,200,-10700000,0,0,0,1,0.00255577,54350,50
1552,2551000,54250,57050,57250,200,-10700000,0,0,0,1,0.00251378,54250,50
1553,2552000,54450,57050,57250,200,-10700000,0,0,0,1,0.00254643,54450,50
1554,2553000,54450,57050,57250,200,-10700000,0,0,0,1,0.00254643,54450,50
1555,2554000,54650,57050,57250,200,-10700000,0,0,0,1,0.00254532,54650,50
1556,2555000,54850,57050,57250,200,-10700000,0,0,0,1,0.00258069,54850,50
1557,2556000,55050,57050,57250,200,-10700000,0,0,0,1,0.00261478,55050,50
1558,2557000,55050,57050,57250,200,-10700000,0,0,0,1,0.00260566,55050,50
1559,2558000,54950,57050,57250,200,-10700000,0,0,0,1,0.00257486,54950,50
1560,2559000,54750,57050,57250,200,-10700000,0,0,0,1,0.00261491,54750,50
1561,2560000,54750,57050,57250,200,-10700000,0,0,0,1,0.00260329,54750,50
1562,2561000,54850,57050,57250,200,-10700000,0,0,0,1,0.0026032,54850,50
1563,2562000,55050,57050,57250,200,-10700000,0,0,0,1,0.00260284,55050,50
1564,2563000,55050,57050,57250,200,-10700000,0,0,0,1,0.00259083,55050,50
1565,2564000,55150,57050,57250,200,-10700000,0,0,0,1,0.00254803,55150,50
1566,2565000,55250,57050,57250,200,-10700000,0,0,0,1,0.00254786,55250,50
1567,2566000,55350,57050,57250,200,-10700000,0,0,0,1,0.00251025,55350,50
1568,2567000,55150,57050,57250,200,-10700000,0,0,0,1,0.00255026,55150,50
1569,2568000,55150,57050,57250,200,-10700000,0,0,0,1,0.00249903,55150,50
1570,2569000,55050,57050,57250,200,-10700000,0,0,0,1,0.00251191,55050,50
1571,2570000,55050,57050,57250,200,-10700000,0,0,0,1,0.00245706,55050,50
1572,2571000,55050,57050,57250,200,-10700000,0,0,0,1,0.00240532,55050,50
1573,2572000,54950,57050,57250,200,-10700000,0,0,0,1,0.0024182,54950,50
1574,2573000,54850,57050,57250,200,-10700000,0,0,0,1,0.00237156,54850,50
1575,2574000,54650,57050,57250,200,-10700000,0,0,0,1,0.00237253,54650,50
1576,2575000,54550,57050,57250,200,-10700000,0,0,0,1,0.0023332,54550,50
1577,2576000,54350,57050,57250,200,-10700000,0,0,0,1,0.00236715,54350,50
1578,2577000,54250,57050,57250,200,-10700000,0,0,0,1,0.00236746,54250,50
1579,2578000,54150,57050,57250,200,-10700000,0,0,0,1,0.00237753,54150,50
1580,2579000,54050,57050,57250,200,-10700000,0,0,0,1,0.00237788,54050,50
1581,2580000,54250,57050,57250,200,-10700000,0,0,0,1,0.00237967,54250,50
1582,2581000,54450,57050,57250,200,-10700000,0,0,0,1,0.00238144,54450,50
1583,2582000,54250,57050,57250,200,-10700000,0,0,0,1,0.00241935,54250,50
1584,2583000,54150,57050,57250,200,-10700000,0,0,0,1,0.0024281,54150,50
1585,2584000,54350,57050,57250,200,-10700000,0,0,0,1,0.00248396,54350,50
1586,2585000,54350,57050,57250,200,-10700000,0,0,0,1,0.00247411,54350,50
1587,2586000,54250,57050,57250,200,-10700000,0,0,0,1,0.00247438,54250,50
1588,2587000,54350,57050,57250,200,-10700000,0,0,0,1,0.00248005,54350,50
1589,2588000,54250,57050,57250,200,-10700000,0,0,0,1,0.00248023,54250,50
1590,2589000,54150,57050,57250,200,-10700000,0,0,0,1,0.00244135,54150,50
1591,2590000,54250,57050,57250,200,-10700000,0,0,0,1,0.00244367,54250,50
1592,2591000,54150,57050,57250,200,-10700000,0,0,0,1,0.00245673,54150,50
1593,2592000,54150,57050,57250,200,-10700000,0,0,0,1,0.00244155,54150,50
1594,2593000,53950,57050,57250,200,-10700000,0,0,0,1,0.00249263,53950,50
1595,2594000,53950,57050,57250,200,-10700000,0,0,0,1,0.00243144,53950,50
1596,2595000,53850,57050,57250,200,-10700000,0,0,0,1,0.00239359,53850,50
1597,2596000,53650,57050,57250,200,-10700000,0,0,0,1,0.00244288,53650,50
1598,2597000,53550,57050,57250,200,-10700000,0,0,0,1,0.00238551,53550,50
1599,2598000,53350,57050,57250,200,-10700000,0,0,0,1,0.0023876,53350,50
1600,2599000,53450,57050,57250,200,-10700000,0,0,0,1,0.00240831,53450,50
1601,2600000,53550,57050,57250,200,-10700000,0,0,0,1,0.00241903,53550,50
1602,2601000,53750,57050,57250,200,-10700000,0,0,0,1,0.00247295,53750,50
1603,2602000,53650,57050,57250,200,-10700000,0,0,0,1,0.00242088,53650,50
1604,2603000,53850,57050,57250,200,-10700000,0,0,0,1,0.00248518,53850,50
1605,2604000,53650,57050,57250,200,-10700000,0,0,0,1,0.00246918,53650,50
1606,2605000,53750,57050,57250,200,-10700000,0,0,0,1,0.00242314,53750,50
1607,2606000,53950,57050,57250,200,-10700000,0,0,0,1,0.00242564,53950,50
1608,2607000,54050,57050,57250,200,-10700000,0,0,0,1,0.00244558,54050,50
1609,2608000,53950,57050,57250,200,-10700000,0,0,0,1,0.00244598,53950,50
1610,2609000,54150,57050,57250,200,-10700000,0,0,0,1,0.00246518,54150,50
1611,2610000,54050,57050,57250,200,-10700000,0,0,0,1,0.00247543,54050,50
1612,2611000,54050,57050,57250,200,-10700000,0,0,0,1,0.00245786,54050,50
1613,2612000,54150,57050,57250,200,-10700000,0,0,0,1,0.0024129,54150,50
1614,2613000,53950,57050,57250,200,-10700000,0,0,0,1,0.00245798,53950,50
1615,2614000,54050,57050,57250,200,-10700000,0,0,0,1,0.00245865,54050,50
1616,2615000,54150,57050,57250,200,-10700000,0,0,0,1,0.00245932,54150,50
1617,2616000,54350,57050,57250,200,-10700000,0,0,0,1,0.00250669,54350,50
1618,2617000,54550,57050,57250,200,-10700000,0,0,0,1,0.00252515,54550,50
1619,2618000,54650,57050,57250,200,-10700000,0,0,0,1,0.00254129,54650,50
1620,2619000,54450,57050,57250,200,-10700000,0,0,0,1,0.00257803,54450,50
1621,2620000,54250,57050,57250,200,-10700000,0,0,0,1,0.00262286,54250,50
1622,2621000,54050,57050,57250,200,-10700000,0,0,0,1,0.00266524,54050,50
1623,2622000,54050,57050,57250,200,-10700000,0,0,0,1,0.00265758,54050,50
1624,2623000,53850,57050,57250,200,-10700000,0,0,0,1,0.00269164,53850,50
1625,2624000,53950,57050,57250,200,-10700000,0,0,0,1,0.00266755,53950,50
1626,2625000,53850,57050,57250,200,-10700000,0,0,0,1,0.00266783,53850,50
1627,2626000,53750,57050,57250,200,-10700000,0,0,0,1,0.00263325,53750,50
1628,2627000,53550,57050,57250,200,-10700000,0,0,0,1,0.00266945,53550,50
1629,2628000,53450,57050,57250,200,-10700000,0,0,0,1,0.00266974,53450,50
1630,2629000,53650,57050,57250,200,-10700000,0,0,0,1,0.00271731,53650,50
1631,2630000,53650,57050,57250,200,-10700000,0,0,0,1,0.00266149,53650,50
1632,2631000,53750,57050,57250,200,-10700000,0,0,0,1,0.00262003,53750,50
1633,2632000,53550,57050,57250,200,-10700000,0,0,0,1,0.0026213,53550,50
1634,2633000,53650,57050,57250,200,-10700000,0,0,0,1,0.00262788,53650,50
1635,2634000,53650,57050,57250,200,-10700000,0,0,0,1,0.00256927,53650,50
1636,2635000,53850,57050,57250,200,-10700000,0,0,0,1,0.0026289,53850,50
1637,2636000,54050,57050,57250,200,-10700000,0,0,0,1,0.00267336,54050,50
1638,2637000,53850,57050,57250,200,-10700000,0,0,0,1,0.0027065,53850,50
1639,2638000,53750,57050,57250,200,-10700000,0,0,0,1,0.00270671,53750,50
1640,2639000,53750,57050,57250,200,-10700000,0,0,0,1,0.00269639,53750,50
1641,2640000,53650,57050,57250,200,-10700000,0,0,0,1,0.00269153,53650,50
1642,2641000,53850,57050,57250,200,-10700000,0,0,0,1,0.00273684,53850,50
1643,2642000,54050,57050,57250,200,-10700000,0,0,0,1,0.00278857,54050,50
1644,2643000,54150,57050,57250,200,-10700000,0,0,0,1,0.00275072,54150,50
1645,2644000,54150,57050,57250,200,-10700000,0,0,0,1,0.00275072,54150,50
1646,2645000,53950,57050,57250,200,-10700000,0,0,0,1,0.00278847,53950,50
1647,2646000,53950,57050,57250,200,-10700000,0,0,0,1,0.00273635,53950,50
1648,2647000,54150,57050,57250,200,-10700000,0,0,0,1,0.0027667,54150,50
1649,2648000,54350,57050,57250,200,-10700000,0,0,0,1,0.00274921,54350,50
1650,2649000,54450,57050,57250,200,-10700000,0,0,0,1,0.00274883,54450,50
1651,2650000,54250,57050,57250,200,-10700000,0,0,0,1,0.00279768,54250,50
1652,2651000,54050,57050,57250,200,-10700000,0,0,0,1,0.0028066,54050,50
1653,2652000,54050,57050,57250,200,-10700000,0,0,0,1,0.00279248,54050,50
1654,2653000,53850,57050,57250,200,-10700000,0,0,0,1,0.00279606,53850,50
1655,2654000,53650,57050,57250,200,-10700000,0,0,0,1,0.00279606,53650,50
1656,2655000,53650,57050,57250,200,-10700000,0,0,0,1,0.00278338,53650,50
1657,2656000,53850,57050,57250,200,-10700000,0,0,0,1,0.00278357,53850,50
1658,2657000,53750,57050,57250,200,-10700000,0,0,0,1,0.00278168,53750,50
1659,2658000,53550,57050,57250,200,-10700000,0,0,0,1,0.00281733,53550,50
1660,2659000,53650,57050,57250,200,-10700000,0,0,0,1,0.00277864,53650,50
1661,2660000,53750,57050,57250,200,-10700000,0,0,0,1,0.00278279,53750,50
1662,2661000,53650,57050,57250,200,-10700000,0,0,0,1,0.00279349,53650,50
1663,2662000,53450,57050,57250,200,-10700000,0,0,0,1,0.00282287,53450,50
1664,2663000,53350,57050,57250,200,-10700000,0,0,0,1,0.00278972,53350,50
1665,2664000,53350,57050,57250,200,-10700000,0,0,0,1,0.00277417,53350,50
1666,2665000,53250,57050,57250,200,-10700000,0,0,0,1,0.00276653,53250,50
1667,2666000,53050,57050,57250,200,-10700000,0,0,0,1,0.00274645,53050,50
1668,2667000,53150,57050,57250,200,-10700000,0,0,0,1,0.00270336,53150,50
1669,2668000,53050,57050,57250,200,-10700000,0,0,0,1,0.00268872,53050,50
1670,2669000,53050,57050,57250,200,-10700000,0,0,0,1,0.0026537,53050,50
1671,2670000,52850,57050,57250,200,-10700000,0,0,0,1,0.00265605,52850,50
1672,2671000,52650,57050,57250,200,-10700000,0,0,0,1,0.00265843,52650,50
1673,2672000,52650,57050,57250,200,-10700000,0,0,0,1,0.00265843,52650,50
1674,2673000,52850,57050,57250,200,-10700000,0,0,0,1,0.00268604,52850,50
1675,2674000,52950,57050,57250,200,-10700000,0,0,0,1,0.00268663,52950,50
1676,2675000,52850,57050,57250,200,-10700000,0,0,0,1,0.00268702,52850,50
1677,2676000,52750,57050,57250,200,-10700000,0,0,0,1,0.00268741,52750,50
1678,2677000,52950,57050,57250,200,-10700000,0,0,0,1,0.00270573,52950,50
1679,2678000,52750,57050,57250,200,-10700000,0,0,0,1,0.00274204,52750,50
1680,2679000,52550,57050,57250,200,-10700000,0,0,0,1,0.00272511,52550,50
1681,2680000,52650,57050,57250,200,-10700000,0,0,0,1,0.00274383,52650,50
1682,2681000,52850,57050,57250,200,-10700000,0,0,0,1,0.00278824,52850,50
1683,2682000,52850,57050,57250,200,-10700000,0,0,0,1,0.00274612,52850,50
1684,2683000,53050,57050,57250,200,-10700000,0,0,0,1,0.00278846,53050,50
1685,2684000,53050,57050,57250,200,-10700000,0,0,0,1,0.00278846,53050,50
1686,2685000,53250,57050,57250,200,-10700000,0,0,0,1,0.00278966,53250,50
1687,2686000,53350,57050,57250,200,-10700000,0,0,0,1,0.00274954,53350,50
1688,2687000,53150,57050,57250,200,-10700000,0,0,0,1,0.00275077,53150,50
1689,2688000,53050,57050,57250,200,-10700000,0,0,0,1,0.00275106,53050,50
1690,2689000,52850,57050,57250,200,-10700000,0,0,0,1,0.00279434,52850,50
1691,2690000,52850,57050,57250,200,-10700000,0,0,0,1,0.00278617,52850,50
1692,2691000,52950,57050,57250,200,-10700000,0,0,0,1,0.00274481,52950,50
1693,2692000,52750,57050,57250,200,-10700000,0,0,0,1,0.00272435,52750,50
1694,2693000,52650,57050,57250,200,-10700000,0,0,0,1,0.00271057,52650,50
1695,2694000,52650,57050,57250,200,-10700000,0,0,0,1,0.00271057,52650,50
1696,2695000,52450,57050,57250,200,-10700000,0,0,0,1,0.00271306,52450,50
1697,2696000,52250,57050,57250,200,-10700000,0,0,0,1,0.00274965,52250,50
1698,2697000,52150,57050,57250,200,-10700000,0,0,0,1,0.00268396,52150,50
1699,2698000,52150,57050,57250,200,-10700000,0,0,0,1,0.00261063,52150,50
1700,2699000,52250,57050,57250,200,-10700000,0,0,0,1,0.00261224,52250,50
1701,2700000,52350,57050,57250,200,-10700000,0,0,0,1,0.00260731,52350,50
1702,2701000,52550,57050,57250,200,-10700000,0,0,0,1,0.00264719,52550,50
1703,2702000,52750,57050,57250,200,-10700000,0,0,0,1,0.00271587,52750,50
1704,2703000,52850,57050,57250,200,-10700000,0,0,0,1,0.00269618,52850,50
1705,2704000,52850,57050,57250,200,-10700000,0,0,0,1,0.00265381,52850,50
1706,2705000,52750,57050,57250,200,-10700000,0,0,0,1,0.00266276,52750,50
1707,2706000,52750,57050,57250,200,-10700000,0,0,0,1,0.00259951,52750,50
1708,2707000,52650,57050,57250,200,-10700000,0,0,0,1,0.00259995,52650,50
1709,2708000,52450,57050,57250,200,-10700000,0,0,0,1,0.00260196,52450,50
1710,2709000,52550,57050,57250,200,-10700000,0,0,0,1,0.00260265,52550,50
1711,2710000,52450,57050,57250,200,-10700000,0,0,0,1,0.00259015,52450,50
1712,2711000,52450,57050,57250,200,-10700000,0,0,0,1,0.00258353,52450,50
1713,2712000,52450,57050,57250,200,-10700000,0,0,0,1,0.00254119,52450,50
1714,2713000,52550,57050,57250,200,-10700000,0,0,0,1,0.00255175,52550,50
1715,2714000,52450,57050,57250,200,-10700000,0,0,0,1,0.00256116,52450,50
1716,2715000,52250,57050,57250,200,-10700000,0,0,0,1,0.00259867,52250,50
1717,2716000,52250,57050,57250,200,-10700000,0,0,0,1,0.00255368,52250,50
1718,2717000,52450,57050,57250,200,-10700000,0,0,0,1,0.00260083,52450,50
1719,2718000,52450,57050,57250,200,-10700000,0,0,0,1,0.00259074,52450,50
1720,2719000,52250,57050,57250,200,-10700000,0,0,0,1,0.0026388,52250,50
1721,2720000,52050,57050,57250,200,-10700000,0,0,0,1,0.00264034,52050,50
1722,2721000,51850,57050,57250,200,-10700000,0,0,0,1,0.00264189,51850,50
1723,2722000,51950,57050,57250,200,-10700000,0,0,0,1,0.00266007,51950,50
1724,2723000,52150,57050,57250,200,-10700000,0,0,0,1,0.00266163,52150,50
1725,2724000,52050,57050,57250,200,-10700000,0,0,0,1,0.00265331,52050,50
1726,2725000,51850,57050,57250,200,-10700000,0,0,0,1,0.00269009,51850,50
1727,2726000,51850,57050,57250,200,-10700000,0,0,0,1,0.00268186,51850,50
1728,2727000,51650,57050,57250,200,-10700000,0,0,0,1,0.00266007,51650,50
1729,2728000,51850,57050,57250,200,-10700000,0,0,0,1,0.00268644,51850,50
1730,2729000,51950,57050,57250,200,-10700000,0,0,0,1,0.00265863,51950,50
1731,2730000,52050,57050,57250,200,-10700000,0,0,0,1,0.00265899,52050,50
1732,2731000,52050,57050,57250,200,-10700000,0,0,0,1,0.00259657,52050,50
1733,2732000,51950,57050,57250,200,-10700000,0,0,0,1,0.002606,51950,50
1734,2733000,52050,57050,57250,200,-10700000,0,0,0,1,0.00255988,52050,50
1735,2734000,51950,57050,57250,200,-10700000,0,0,0,1,0.00256831,51950,50
1736,2735000,52150,57050,57250,200,-10700000,0,0,0,1,0.00257092,52150,50
1737,2736000,52150,57050,57250,200,-10700000,0,0,0,1,0.00255078,52150,50
1738,2737000,52250,57050,57250,200,-10700000,0,0,0,1,0.00252747,52250,50
1739,2738000,52450,57050,57250,200,-10700000,0,0,0,1,0.00258341,52450,50
1740,2739000,52450,57050,57250,200,-10700000,0,0,0,1,0.00253325,52450,50
1741,2740000,52650,57050,57250,200,-10700000,0,0,0,1,0.00259314,52650,50
1742,2741000,52450,57050,57250,200,-10700000,0,0,0,1,0.00262913,52450,50
1743,2742000,52550,57050,57250,200,-10700000,0,0,0,1,0.00259398,52550,50
1744,2743000,52650,57050,57250,200,-10700000,0,0,0,1,0.00259514,52650,50
1745,2744000,52550,57050,57250,200,-10700000,0,0,0,1,0.00260876,52550,50
1746,2745000,52450,57050,57250,200,-10700000,0,0,0,1,0.00256708,52450,50
1747,2746000,52450,57050,57250,200,-10700000,0,0,0,1,0.00250842,52450,50
1748,2747000,52550,57050,57250,200,-10700000,0,0,0,1,0.00250476,52550,50
1749,2748000,52550,57050,57250,200,-10700000,0,0,0,1,0.00250476,52550,50
1750,2749000,52750,57050,57250,200,-10700000,0,0,0,1,0.00254481,52750,50
1751,2750000,52550,57050,57250,200,-10700000,0,0,0,1,0.00259269,52550,50
1752,2751000,52750,57050,57250,200,-10700000,0,0,0,1,0.00259227,52750,50
1753,2752000,52650,57050,57250,200,-10700000,0,0,0,1,0.002551,52650,50
1754,2753000,52750,57050,57250,200,-10700000,0,0,0,1,0.00255106,52750,50
1755,2754000,52550,57050,57250,200,-10700000,0,0,0,1,0.0026048,52550,50
1756,2755000,52450,57050,57250,200,-10700000,0,0,0,1,0.00260494,52450,50
1757,2756000,52650,57050,57250,200,-10700000,0,0,0,1,0.00266214,52650,50
1758,2757000,52450,57050,57250,200,-10700000,0,0,0,1,0.00270191,52450,50
1759,2758000,52250,57050,57250,200,-10700000,0,0,0,1,0.00270232,52250,50
1760,2759000,52350,57050,57250,200,-10700000,0,0,0,1,0.00270242,52350,50
1761,2760000,52250,57050,57250,200,-10700000,0,0,0,1,0.00270252,52250,50
1762,2761000,52250,57050,57250,200,-10700000,0,0,0,1,0.00270252,52250,50
1763,2762000,52350,57050,57250,200,-10700000,0,0,0,1,0.00271682,52350,50
1764,2763000,52350,57050,57250,200,-10700000,0,0,0,1,0.00270263,52350,50
1765,2764000,52250,57050,57250,200,-10700000,0,0,0,1,0.00270273,52250,50
1766,2765000,52350,57050,57250,200,-10700000,0,0,0,1,0.00266276,52350,50
1767,2766000,52450,57050,57250,200,-10700000,0,0,0,1,0.00267559,52450,50
1768,2767000,52350,57050,57250,200,-10700000,0,0,0,1,0.00263516,52350,50
1769,2768000,52250,57050,57250,200,-10700000,0,0,0,1,0.00264817,52250,50
1770,2769000,52150,57050,57250,200,-10700000,0,0,0,1,0.00260743,52150,50
1771,2770000,52350,57050,57250,200,-10700000,0,0,0,1,0.00260496,52350,50
1772,2771000,52550,57050,57250,200,-10700000,0,0,0,1,0.00259258,52550,50
1773,2772000,52750,57050,57250,200,-10700000,0,0,0,1,0.00262951,52750,50
1774,2773000,52650,57050,57250,200,-10700000,0,0,0,1,0.0025977,52650,50
1775,2774000,52850,57050,57250,200,-10700000,0,0,0,1,0.00262778,52850,50
1776,2775000,53050,57050,57250,200,-10700000,0,0,0,1,0.00260342,53050,50
1777,2776000,53150,57050,57250,200,-10700000,0,0,0,1,0.00261014,53150,50
1778,2777000,53250,57050,57250,200,-10700000,0,0,0,1,0.00254122,53250,50
1779,2778000,53450,57050,57250,200,-10700000,0,0,0,1,0.0025383,53450,50
1780,2779000,53550,57050,57250,200,-10700000,0,0,0,1,0.00253771,53550,50
1781,2780000,53650,57050,57250,200,-10700000,0,0,0,1,0.00253713,53650,50
1782,2781000,53450,57050,57250,200,-10700000,0,0,0,1,0.00260785,53450,50
1783,2782000,53550,57050,57250,200,-10700000,0,0,0,1,0.00259047,53550,50
1784,2783000,53650,57050,57250,200,-10700000,0,0,0,1,0.0025899,53650,50
1785,2784000,53850,57050,57250,200,-10700000,0,0,0,1,0.0026002,53850,50
1786,2785000,53950,57050,57250,200,-10700000,0,0,0,1,0.00256713,53950,50
1787,2786000,53950,57050,57250,200,-10700000,0,0,0,1,0.00256713,53950,50
1788,2787000,53750,57050,57250,200,-10700000,0,0,0,1,0.00263301,53750,50
1789,2788000,53950,57050,57250,200,-10700000,0,0,0,1,0.00263042,53950,50
1790,2789000,53850,57050,57250,200,-10700000,0,0,0,1,0.00265112,53850,50
1791,2790000,54050,57050,57250,200,-10700000,0,0,0,1,0.00264871,54050,50
1792,2791000,53950,57050,57250,200,-10700000,0,0,0,1,0.00259847,53950,50
1793,2792000,53750,57050,57250,200,-10700000,0,0,0,1,0.00265885,53750,50
1794,2793000,53850,57050,57250,200,-10700000,0,0,0,1,0.00265839,53850,50
1795,2794000,53850,57050,57250,200,-10700000,0,0,0,1,0.002638,53850,50
1796,2795000,53750,57050,57250,200,-10700000,0,0,0,1,0.00263717,53750,50
1797,2796000,53550,57050,57250,200,-10700000,0,0,0,1,0.00270186,53550,50
1798,2797000,53450,57050,57250,200,-10700000,0,0,0,1,0.00271189,53450,50
1799,2798000,53450,57050,57250,200,-10700000,0,0,0,1,0.00271189,53450,50
1800,2799000,53450,57050,57250,200,-10700000,0,0,0,1,0.00266675,53450,50
1801,2800000,53550,57050,57250,200,-10700000,0,0,0,1,0.00261156,53550,50
1802,2801000,53350,57050,57250,200,-10700000,0,0,0,1,0.00262729,53350,50
1803,2802000,53150,57050,57250,200,-10700000,0,0,0,1,0.00266987,53150,50
1804,2803000,53050,57050,57250,200,-10700000,0,0,0,1,0.00267394,53050,50
1805,2804000,52850,57050,57250,200,-10700000,0,0,0,1,0.00267331,52850,50
1806,2805000,52650,57050,57250,200,-10700000,0,0,0,1,0.00271454,52650,50
1807,2806000,52550,57050,57250,200,-10700000,0,0,0,1,0.00267501,52550,50
1808,2807000,52650,57050,57250,200,-10700000,0,0,0,1,0.00263323,52650,50
1809,2808000,52450,57050,57250,200,-10700000,0,0,0,1,0.0026328,52450,50
1810,2809000,52350,57050,57250,200,-10700000,0,0,0,1,0.00263386,52350,50
1811,2810000,52350,57050,57250,200,-10700000,0,0,0,1,0.00261966,52350,50
1812,2811000,52150,57050,57250,200,-10700000,0,0,0,1,0.002675,52150,50
1813,2812000,52350,57050,57250,200,-10700000,0,0,0,1,0.00271607,52350,50
1814,2813000,52350,57050,57250,200,-10700000,0,0,0,1,0.00271607,52350,50
1815,2814000,52150,57050,57250,200,-10700000,0,0,0,1,0.00275599,52150,50
1816,2815000,52050,57050,57250,200,-10700000,0,0,0,1,0.00275396,52050,50
1817,2816000,51850,57050,57250,200,-10700000,0,0,0,1,0.00278714,51850,50
1818,2817000,51750,57050,57250,200,-10700000,0,0,0,1,0.00278741,51750,50
1819,2818000,51650,57050,57250,200,-10700000,0,0,0,1,0.00278768,51650,50
1820,2819000,51650,57050,57250,200,-10700000,0,0,0,1,0.0027774,51650,50
1821,2820000,51850,57050,57250,200,-10700000,0,0,0,1,0.00277848,51850,50
1822,2821000,51950,57050,57250,200,-10700000,0,0,0,1,0.00273633,51950,50
1823,2822000,52050,57050,57250,200,-10700000,0,0,0,1,0.00269337,52050,50
1824,2823000,51850,57050,57250,200,-10700000,0,0,0,1,0.00273061,51850,50
1825,2824000,51950,57050,57250,200,-10700000,0,0,0,1,0.00268677,51950,50
